KeyId,TournamentId,tournament Name,MatchId,MatchName,StageName,GroupName,GroupStage,KnockoutStage,Replayed,Replay,MatchDate,MatchTime,StadiumId,StadiumName,CityName,CountryName,HomeTeamId,HomeTeamName,HomeTeamCode,AwayTeamId,AwayTeamName,AwayTeamCode,Score,HomeTeamScore,AwayTeamScore,HomeTeamScoreMargin,AwayTeamScoreMargin,ExtraTime,PenaltyShootout,ScorePenalties,HomeTeamScorePenalties,AwayTeamScorePenalties,Result,HomeTeamWin,AwayTeamWin,Draw
522,WC-1998,1998 FIFA World Cup,M-1998-06,Saudi Arabia v Denmark,group stage,Group C,True,False,False,False,1998-06-12,17:30:00,S-039,Stade Félix-Bollaert,Lens,France,T-61,Saudi Arabia,SAU,T-21,Denmark,DNK,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
523,WC-1998,1998 FIFA World Cup,M-1998-07,France v South Africa,group stage,Group C,True,False,False,False,1998-06-12,21:00:00,S-042,Stade Vélodrome,Marseille,France,T-28,France,FRA,T-68,South Africa,ZAF,30,3,0,3,-3,False,False,0-0,0,0,home team win,True,False,False
524,WC-1998,1998 FIFA World Cup,M-1998-08,Spain v Nigeria,group stage,Group D,True,False,False,False,1998-06-13,14:30:00,S-044,Stade de la Beaujoire,Nantes,France,T-71,Spain,ESP,T-48,Nigeria,NGA,23,2,3,-1,1,False,False,0-0,0,0,away team win,False,True,False
525,WC-1998,1998 FIFA World Cup,M-1998-09,South Korea v Mexico,group stage,Group E,True,False,False,False,1998-06-13,17:30:00,S-041,Stade de Gerland,Lyon,France,T-69,South Korea,KOR,T-44,Mexico,MEX,13,1,3,-2,2,False,False,0-0,0,0,away team win,False,True,False
526,WC-1998,1998 FIFA World Cup,M-1998-10,Netherlands v Belgium,group stage,Group E,True,False,False,False,1998-06-13,21:00:00,S-048,Stade de France,Saint-Denis,France,T-46,Netherlands,NLD,T-06,Belgium,BEL,00,0,0,0,0,False,False,0-0,0,0,draw,False,False,True
527,WC-1998,1998 FIFA World Cup,M-1998-11,Argentina v Japan,group stage,Group H,True,False,False,False,1998-06-14,14:30:00,S-051,Stade de Toulouse,Toulouse,France,T-03,Argentina,ARG,T-42,Japan,JPN,10,1,0,1,-1,False,False,0-0,0,0,home team win,True,False,False
528,WC-1998,1998 FIFA World Cup,M-1998-12,Yugoslavia v Iran,group stage,Group F,True,False,False,False,1998-06-14,17:30:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-84,Yugoslavia,YUG,T-36,Iran,IRN,10,1,0,1,-1,False,False,0-0,0,0,home team win,True,False,False
529,WC-1998,1998 FIFA World Cup,M-1998-13,Jamaica v Croatia,group stage,Group H,True,False,False,False,1998-06-14,21:00:00,S-039,Stade Félix-Bollaert,Lens,France,T-41,Jamaica,JAM,T-17,Croatia,HRV,13,1,3,-2,2,False,False,0-0,0,0,away team win,False,True,False
530,WC-1998,1998 FIFA World Cup,M-1998-14,England v Tunisia,group stage,Group G,True,False,False,False,1998-06-15,14:30:00,S-042,Stade Vélodrome,Marseille,France,T-27,England,ENG,T-76,Tunisia,TUN,20,2,0,2,-2,False,False,0-0,0,0,home team win,True,False,False
531,WC-1998,1998 FIFA World Cup,M-1998-15,Romania v Colombia,group stage,Group G,True,False,False,False,1998-06-15,17:30:00,S-041,Stade de Gerland,Lyon,France,T-59,Romania,ROU,T-15,Colombia,COL,10,1,0,1,-1,False,False,0-0,0,0,home team win,True,False,False
532,WC-1998,1998 FIFA World Cup,M-1998-16,Germany v United States,group stage,Group F,True,False,False,False,1998-06-15,21:00:00,S-045,Parc des Princes,Paris,France,T-29,Germany,DEU,T-80,United States,USA,20,2,0,2,-2,False,False,0-0,0,0,home team win,True,False,False
533,WC-1998,1998 FIFA World Cup,M-1998-17,Scotland v Norway,group stage,Group A,True,False,False,False,1998-06-16,17:30:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-62,Scotland,SCO,T-51,Norway,NOR,11,1,1,0,0,False,False,0-0,0,0,draw,False,False,True
534,WC-1998,1998 FIFA World Cup,M-1998-18,Brazil v Morocco,group stage,Group A,True,False,False,False,1998-06-16,21:00:00,S-044,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-45,Morocco,MAR,30,3,0,3,-3,False,False,0-0,0,0,home team win,True,False,False
535,WC-1998,1998 FIFA World Cup,M-1998-19,Chile v Austria,group stage,Group B,True,False,False,False,1998-06-17,17:30:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-13,Chile,CHL,T-05,Austria,AUT,11,1,1,0,0,False,False,0-0,0,0,draw,False,False,True
536,WC-1998,1998 FIFA World Cup,M-1998-20,Italy v Cameroon,group stage,Group B,True,False,False,False,1998-06-17,21:00:00,S-043,Stade de la Mosson,Montpellier,France,T-39,Italy,ITA,T-11,Cameroon,CMR,30,3,0,3,-3,False,False,0-0,0,0,home team win,True,False,False
537,WC-1998,1998 FIFA World Cup,M-1998-21,South Africa v Denmark,group stage,Group C,True,False,False,False,1998-06-18,17:30:00,S-051,Stade de Toulouse,Toulouse,France,T-68,South Africa,ZAF,T-21,Denmark,DNK,11,1,1,0,0,False,False,0-0,0,0,draw,False,False,True
538,WC-1998,1998 FIFA World Cup,M-1998-22,France v Saudi Arabia,group stage,Group C,True,False,False,False,1998-06-18,21:00:00,S-048,Stade de France,Saint-Denis,France,T-28,France,FRA,T-61,Saudi Arabia,SAU,40,4,0,4,-4,False,False,0-0,0,0,home team win,True,False,False
539,WC-1998,1998 FIFA World Cup,M-1998-23,Nigeria v Bulgaria,group stage,Group D,True,False,False,False,1998-06-19,17:30:00,S-045,Parc des Princes,Paris,France,T-48,Nigeria,NGA,T-10,Bulgaria,BGR,10,1,0,1,-1,False,False,0-0,0,0,home team win,True,False,False
540,WC-1998,1998 FIFA World Cup,M-1998-24,Spain v Paraguay,group stage,Group D,True,False,False,False,1998-06-19,21:00:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-71,Spain,ESP,T-53,Paraguay,PRY,00,0,0,0,0,False,False,0-0,0,0,draw,False,False,True
541,WC-1998,1998 FIFA World Cup,M-1998-25,Japan v Croatia,group stage,Group H,True,False,False,False,1998-06-20,14:30:00,S-044,Stade de la Beaujoire,Nantes,France,T-42,Japan,JPN,T-17,Croatia,HRV,01,0,1,-1,1,False,False,0-0,0,0,away team win,False,True,False
542,WC-1998,1998 FIFA World Cup,M-1998-26,Belgium v Mexico,group stage,Group E,True,False,False,False,1998-06-20,17:30:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-06,Belgium,BEL,T-44,Mexico,MEX,22,2,2,0,0,False,False,0-0,0,0,draw,False,False,True
543,WC-1998,1998 FIFA World Cup,M-1998-27,Netherlands v South Korea,group stage,Group E,True,False,False,False,1998-06-20,21:00:00,S-042,Stade Vélodrome,Marseille,France,T-46,Netherlands,NLD,T-69,South Korea,KOR,50,5,0,5,-5,False,False,0-0,0,0,home team win,True,False,False
544,WC-1998,1998 FIFA World Cup,M-1998-28,Germany v Yugoslavia,group stage,Group F,True,False,False,False,1998-06-21,14:30:00,S-039,Stade Félix-Bollaert,Lens,France,T-29,Germany,DEU,T-84,Yugoslavia,YUG,22,2,2,0,0,False,False,0-0,0,0,draw,False,False,True
